"CustomerID","Recency","Frequency_1","Monetary","k4","k5","pe4","pe5","pm4","pm5"
"15271",7,15,165.31,4,1,1,1,1,2
"15272",57,2,360.97,4,5,3,3,4,5
"15274",4,2,358.28,4,5,3,3,2,3
"15275",37,1,615.14,4,5,2,2,4,5
"15276",66,1,121.95,4,5,3,3,2,3
"15277",46,1,255.9,4,5,3,3,2,3
"15279",354,1,290.51,2,2,4,5,3,4
"15280",172,1,113.12,2,2,4,4,3,4
"15281",58,9,259.13,4,5,1,1,1,1
"15286",49,1,240.55,4,5,3,3,2,3
"15287",22,2,243.34,4,5,3,3,2,3
"15288",43,5,461.3,4,5,2,2,4,5
"15289",29,3,313.26,4,5,3,3,2,3
"15290",4,18,441.29,4,1,1,1,1,2
"15291",25,14,330.24,4,1,1,1,1,2
"15292",201,1,175.84,2,2,4,4,3,4
"15296",50,6,612.14,4,5,2,2,4,5
"15297",10,3,213.98,4,5,3,3,2,3
"15298",2,12,399.99,4,1,1,1,1,2
"15299",67,6,651.17,4,5,2,2,4,5
"15300",64,1,496.44,4,5,2,2,4,5
"15301",50,12,419.13,4,1,1,1,1,1
"15303",290,1,574.02,2,2,4,5,3,4
"15304",60,8,86.8,4,5,3,3,1,1
"15306",64,3,391.45,4,5,2,3,4,5
"15307",95,1,205.3,4,5,3,4,2,3
"15308",274,1,310.47,2,2,4,5,3,4
"15311",0,91,664.81,1,3,1,1,1,2
"15312",75,4,231.21,4,5,3,3,2,3
"15313",110,1,52,4,5,3,4,2,3
"15314",199,1,327.97,2,2,4,4,3,4
"15315",64,2,285.25,4,5,3,3,4,5
"15316",326,1,165,2,2,4,5,3,4
"15318",3,1,312.62,4,5,3,3,2,3
"15319",283,1,204.5,2,2,4,5,3,4
"15320",44,1,267.13,4,5,3,3,2,3
"15321",70,3,916.1,4,5,2,2,4,5
"15322",85,1,679.68,4,5,2,2,4,5
"15325",103,1,161.19,4,5,3,4,2,3
"15326",333,1,311.71,2,2,4,5,3,4
"15327",52,1,208.75,4,5,3,3,2,3
"15329",39,3,349.9,4,5,3,3,4,3
"15330",32,2,357.48,4,5,3,3,2,3
"15333",208,1,1028.56,2,2,2,2,3,4
"15334",156,3,115.67,2,2,4,4,3,4
"15335",53,1,166.47,4,5,3,3,2,3
"15339",66,2,287.04,4,5,3,3,4,5
"15341",80,1,2020.52,3,4,2,2,4,5
"15342",129,1,406.09,4,5,2,4,4,5
"15343",87,1,364.5,4,5,2,3,4,5
"15344",0,3,187.98,4,5,3,3,2,3
"15345",45,1,393.54,4,5,2,3,4,5
"15346",332,1,252.42,2,2,4,5,3,4
"15347",366,1,201.6,2,2,4,5,3,4
"15348",72,1,158.04,4,5,3,3,2,3
"15349",158,2,227,2,2,4,4,3,4
"15350",373,1,115.65,2,2,4,5,3,4
"15351",12,7,272.74,4,5,3,3,1,1
"15353",254,2,381.61,2,2,4,5,3,4
"15355",29,2,138.53,4,5,3,3,2,3
"15356",31,10,266.96,4,5,1,1,1,1
"15358",4,22,379.42,1,1,1,1,1,2
"15360",39,1,427.93,4,5,2,2,4,5
"15361",361,1,418.92,2,2,4,5,3,4
"15363",372,1,326,2,2,4,5,3,4
"15364",95,2,456.59,4,5,2,2,4,5
"15365",25,7,330.62,4,5,3,3,1,1
"15366",75,2,301.25,4,5,3,3,4,5
"15367",57,4,469.4,4,5,2,2,4,5
"15368",21,1,446.94,4,5,2,2,4,5
"15370",40,7,340.86,4,5,3,3,1,1
"15372",137,1,2007.4,3,4,2,2,4,5
"15373",8,12,201.33,4,1,1,1,1,1
"15374",128,1,168,4,5,3,4,2,3
"15376",40,3,403.25,4,5,2,3,4,5
"15379",169,7,529.04,2,2,2,4,4,5
"15380",8,5,338.05,4,5,3,3,1,1
"15381",213,2,298.43,2,2,4,4,3,4
"15382",14,6,992.62,4,5,2,2,1,1
"15384",169,2,321.2,2,2,4,4,3,4
"15385",40,1,316.88,4,5,3,3,2,3
"15386",186,1,394.14,2,2,4,4,3,4
"15389",172,1,500,2,2,4,4,4,5
"15392",4,4,383.88,4,5,3,3,1,1
"15393",16,2,115.93,4,5,3,3,2,3
"15394",9,4,545.88,4,5,2,2,4,1
"15395",325,1,107.45,2,2,4,5,3,4
"15396",112,1,288.18,4,5,3,4,4,5
"15397",289,1,94,2,2,4,5,3,4
"15398",16,2,672.76,4,5,2,2,4,5
"15399",1,3,271.92,4,5,3,3,2,3
"15400",92,5,143.24,4,5,3,3,2,3
"15402",148,2,313.18,2,2,4,4,4,5
"15405",189,1,349.1,2,2,4,4,3,4
"15406",31,2,255.35,4,5,3,3,2,3
"15407",33,4,259.26,4,5,3,3,2,3
"15408",264,1,267.18,2,2,4,5,3,4
"15410",84,8,431.36,4,5,2,2,4,5
"15411",26,4,334.75,4,5,3,3,2,1
"15412",171,1,190.53,2,2,4,4,3,4
"15414",9,3,258.3,4,5,3,3,2,3
"15415",313,1,546.41,2,2,4,5,3,4
"15416",64,4,996.08,4,5,2,2,4,5
"15417",85,1,508.8,4,5,2,2,4,5
"15419",24,1,135.86,4,5,3,3,2,3
"15421",58,4,237.59,4,5,3,3,2,3
"15422",323,2,48.85,2,2,4,5,3,4
"15423",38,1,43.5,4,5,3,3,2,3
"15424",254,2,191.67,2,2,4,5,3,4
"15426",19,5,272.4,4,5,3,3,2,1
"15427",33,3,459.31,4,5,2,2,4,5
"15428",15,1,93.78,4,5,3,3,2,3
"15429",26,2,198.68,4,5,3,3,2,3
"15432",23,1,171.19,4,5,3,3,2,3
"15433",213,2,266.65,2,2,4,4,3,4
"15434",8,5,208.3,4,5,3,3,2,1
"15435",22,1,149.29,4,5,3,3,2,3
"15436",12,3,340.71,4,5,3,3,2,1
"15437",262,1,200.16,2,2,4,5,3,4
"15438",131,1,156.58,4,5,3,4,2,3
"15440",54,3,127.89,4,5,3,3,2,3
"15442",248,1,594,2,2,4,5,3,4
"15443",1,7,455.75,4,5,2,2,1,1
"15444",9,2,702.71,4,5,2,2,4,5
"15445",264,1,113.5,2,2,4,5,3,4
"15447",330,1,155.17,2,2,4,5,3,4
"15448",312,1,494.64,2,2,4,5,3,4
"15449",26,3,324.84,4,5,3,3,2,3
"15450",30,1,429.84,4,5,2,2,4,5
"15452",29,3,172.74,4,5,3,3,2,3
"15453",1,7,193.6,4,5,3,3,1,1
"15454",362,1,179.1,2,2,4,5,3,4
"15456",283,3,140.65,2,2,4,5,3,4
"15457",262,1,237.07,2,2,4,5,3,4
"15458",25,1,161.64,4,5,3,3,2,3
"15460",354,1,211.76,2,2,4,5,3,4
"15462",94,3,78.2,4,5,3,3,2,3
"15463",29,1,126.14,4,5,3,3,2,3
"15464",338,1,1040.45,2,2,4,5,3,4
"15465",19,18,408.59,4,1,1,1,1,2
"15466",85,1,334.53,4,5,3,3,4,5
"15467",9,3,174.96,4,5,3,3,2,3
"15468",51,2,233.75,4,5,3,3,2,3
"15469",50,2,269.27,4,5,3,3,2,3
"15471",2,1,439.48,4,5,2,2,4,5
"15472",113,1,371.56,4,5,2,4,4,5
"15473",14,7,253.03,4,5,3,3,1,1
"15475",77,1,454.11,4,5,2,2,4,5
"15478",40,2,679.21,4,5,2,2,4,5
"15482",15,11,969.51,4,1,2,2,1,1
"15483",161,4,54.66,2,2,4,4,3,4
"15484",1,4,896.63,4,5,2,2,4,1
"15485",30,3,851.33,4,5,2,2,4,5
"15488",92,1,91.32,4,5,3,3,2,3
"15489",22,3,378.09,4,5,3,3,4,3
"15491",95,6,516.68,4,5,2,2,4,5
"15492",28,2,329.73,4,5,3,3,2,3
"15493",32,5,381,4,5,3,3,4,1
"15494",21,2,630.97,4,5,2,2,4,5
"15497",17,2,631.1,4,5,2,2,4,5
"15498",2,27,493.2,1,1,1,1,1,2
"15500",8,4,282.89,4,5,3,3,2,1
"15502",15,10,692.4,4,5,1,1,1,1
"15503",362,1,134.99,2,2,4,5,3,4
"15504",81,1,52.83,4,5,3,3,2,3
"15505",52,5,722.19,4,5,2,2,4,5
"15506",22,3,321.63,4,5,3,3,2,3
"15507",171,1,459.36,2,2,4,4,4,5
"15508",189,6,166.71,2,2,4,4,3,4
"15510",330,1,250,2,2,4,5,3,4
"15511",11,5,178.37,4,5,3,3,2,3
"15512",155,2,60.5,2,2,4,4,3,4
"15513",33,19,776.75,4,1,1,1,1,2
"15514",12,11,357.32,4,5,1,1,1,1
"15516",44,3,20.81,4,5,3,3,2,3
"15517",233,1,267.03,2,2,4,5,3,4
"15518",64,8,237.58,4,5,3,3,1,1
"15520",1,1,343.5,4,5,3,3,2,3
"15521",40,8,375.02,4,5,1,1,1,1
"15522",32,2,198.57,4,5,3,3,2,3
"15523",84,1,412.01,4,5,2,2,4,5
"15524",24,1,440,4,5,2,2,4,5
"15525",2,3,213.72,4,5,3,3,2,3
"15526",33,2,74.22,4,5,3,3,2,3
"15527",18,8,303.41,4,5,1,1,1,1
"15528",254,1,229.33,2,2,4,5,3,4
"15529",22,11,357.63,4,5,1,1,1,1
"15530",21,4,373.07,4,5,3,3,2,1
"15531",8,2,968.67,4,5,2,2,4,5
"15532",25,4,384.66,4,5,3,3,4,1
"15533",19,3,269.19,4,5,3,3,2,3
"15535",173,4,117.35,2,2,4,4,3,4
"15537",163,1,110.92,2,2,4,4,3,4
"15539",7,1,538.46,4,5,2,2,4,5
"15540",11,1,213.3,4,5,3,3,2,3
"15541",114,1,85.13,4,5,3,4,2,3
"15543",288,1,127.86,2,2,4,5,3,4
"15544",9,9,394.08,4,5,1,1,1,1
"15545",54,2,142.61,4,5,3,3,2,3
"15547",7,14,347.6,4,1,1,1,1,2
"15549",77,3,555.3,4,5,2,2,4,5
"15550",4,4,143.91,4,5,3,3,2,3
"15551",36,1,436.06,4,5,2,2,4,5
"15552",217,1,90.12,2,2,4,4,3,4
"15553",60,1,420.63,4,5,2,2,4,5
"15554",277,1,217.2,2,2,4,5,3,4
"15555",12,16,299.01,4,1,1,1,1,2
"15556",24,1,279.77,4,5,3,3,2,3
"15557",28,1,464.17,4,5,2,2,4,5
"15561",11,4,200.15,4,5,3,3,2,3
"15562",351,1,134.55,2,2,4,5,3,4
"15563",22,3,453.81,4,5,2,2,4,5
"15565",50,2,86.58,4,5,3,3,2,3
"15567",18,1,186.01,4,5,3,3,2,3
"15568",2,3,252.76,4,5,3,3,2,3
"15569",103,5,275.14,4,5,3,4,4,5
"15570",7,12,344.66,4,1,1,1,1,1
"15571",11,4,162.61,4,5,3,3,2,3
"15572",4,7,359.14,4,5,3,3,1,1
"15573",31,2,283.96,4,5,3,3,2,3
"15574",177,4,162.33,2,2,4,4,3,4
"15576",37,1,902.07,4,5,2,2,4,5
"15577",151,3,86.29,2,2,4,4,3,4
"15578",162,1,127.1,2,2,4,4,3,4
"15579",68,2,153.3,4,5,3,3,2,3
"15581",156,10,71.32,4,2,4,4,1,1
"15582",24,3,227.64,4,5,3,3,2,3
"15584",23,4,179.15,4,5,3,3,2,3
"15585",176,1,455.3,2,2,4,4,4,5
"15587",50,4,228.42,4,5,3,3,2,3
"15589",255,3,159.51,2,2,4,5,3,4
"15592",46,1,388.58,4,5,2,3,4,5
"15593",70,1,199.8,4,5,3,3,2,3
"15594",15,5,354.36,4,5,3,3,1,1
"15596",100,5,281.32,4,5,3,4,4,5
"15597",35,1,324.57,4,5,3,3,2,3
"15598",53,1,240.68,4,5,3,3,2,3
"15599",26,2,380.87,4,5,3,3,4,3
"15601",11,14,484.04,4,1,1,1,1,2
"15602",8,9,144.21,4,5,1,1,1,1
"15603",78,1,48.48,4,5,3,3,2,3
"15604",52,1,216.39,4,5,3,3,2,3
"15605",36,5,239.65,4,5,3,3,2,3
"15606",61,9,324.46,4,5,1,1,1,1
"15607",336,1,104.76,2,2,4,5,3,4
"15608",28,4,273.42,4,5,3,3,2,3
"15609",184,1,298.48,2,2,4,4,3,4
"15610",51,1,112.46,4,5,3,3,2,3
"15611",9,11,142.77,4,5,1,1,1,1
"15612",36,2,97.58,4,5,3,3,2,3
"15615",10,23,452.16,1,1,1,1,1,2
"15618",32,4,194.21,4,5,3,3,2,3
"15619",10,1,336.4,4,5,3,3,2,3
"15620",56,3,517.73,4,5,2,2,4,5
"15621",4,4,323.26,4,5,3,3,1,1
"15622",43,9,412.17,4,5,1,1,1,1
"15623",141,1,301.03,2,5,4,4,3,5
"15624",116,4,147.03,4,5,3,4,2,3
"15625",103,4,383.56,4,5,2,4,4,5
"15626",74,2,337.9,4,5,3,3,4,5
"15628",4,9,318.92,4,5,1,1,1,1
"15630",45,2,593.17,4,5,2,2,4,5
"15632",15,8,410.66,4,5,1,1,1,1
"15634",17,1,243.55,4,5,3,3,2,3
"15636",89,2,362.38,4,5,2,3,4,5
"15637",52,1,223.36,4,5,3,3,2,3
"15639",134,1,425.32,4,5,2,4,4,5
"15640",4,15,821.67,4,1,1,1,1,2
"15641",105,4,467.6,4,5,2,2,4,5
"15643",191,3,221.33,2,2,4,4,3,4
"15644",166,4,198.93,2,2,4,4,3,4
"15645",18,1,611.59,4,5,2,2,4,5
"15646",157,3,149.21,2,2,4,4,3,4
"15648",204,2,310.82,2,2,4,4,3,4
"15649",336,2,408,2,2,4,5,3,4
"15651",36,3,215.43,4,5,3,3,2,3
"15652",91,1,337.74,4,5,3,3,4,5
"15653",92,2,438.72,4,5,2,2,4,5
"15654",9,2,461.26,4,5,2,2,4,5
"15655",243,1,560.67,2,2,4,5,3,4
"15656",45,4,187.12,4,5,3,3,2,3
"15657",22,1,30,4,5,3,3,2,3
"15658",190,5,204.82,2,2,4,4,3,4
"15659",43,1,306.45,4,5,3,3,2,3
"15660",25,9,177.87,4,5,1,1,1,1
"15661",317,2,154.9,2,2,4,5,3,4
"15663",106,1,138.14,4,5,3,4,2,3
"15664",50,1,386.43,4,5,2,3,4,5
"15665",168,2,1101.2,2,2,2,2,4,5
"15667",39,1,301.32,4,5,3,3,2,3
"15668",217,1,76.32,2,2,4,4,3,4
"15669",40,4,171.09,4,5,3,3,2,3
"15670",296,1,173.05,2,2,4,5,3,4
"15671",18,7,379.59,4,5,3,3,1,1
"15673",88,4,654.76,4,5,2,2,4,5
"15674",73,4,527.97,4,5,2,2,4,5
"15675",81,3,107.9,4,5,3,3,2,3
"15676",18,3,1145.25,4,5,2,2,4,5
"15677",49,1,657.23,4,5,2,2,4,5
"15678",52,1,352.7,4,5,3,3,4,5
"15679",24,4,195.32,4,5,3,3,2,3
"15680",9,3,444.56,4,5,2,2,4,5
"15681",25,5,285.23,4,5,3,3,2,1
"15683",117,1,193.75,4,5,3,4,2,3
"15687",8,9,332.57,4,5,1,1,1,1
"15689",119,2,127.05,4,5,3,4,2,3
"15690",4,2,119.88,4,5,3,3,2,3
"15691",252,1,136.8,2,2,4,5,3,4
"15692",28,1,191.04,4,5,3,3,2,3
"15694",0,13,497.26,4,1,1,1,1,2
"15695",266,2,204.99,2,2,4,5,3,4
"15696",33,8,335.72,4,5,1,1,1,1
"15699",17,1,309.65,4,5,3,3,2,3
"15700",172,2,348.34,2,2,4,4,3,4
"15701",2,4,378.96,4,5,3,3,1,1
"15703",264,1,211.5,2,2,4,5,3,4
"15704",140,4,573.4,4,5,2,4,4,5
"15705",201,1,143.1,2,2,4,4,3,4
"15706",63,4,265.14,4,5,3,3,4,3
"15707",35,4,222.09,4,5,3,3,2,3
"15708",40,7,444.29,4,5,2,2,1,1
"15709",283,1,133.25,2,2,4,5,3,4
"15712",9,5,214.47,4,5,3,3,2,1
"15713",143,2,178.35,2,2,4,4,2,3
"15714",11,2,164.59,4,5,3,3,2,3
"15716",145,4,270.85,4,5,4,4,4,5
"15717",234,1,150.3,2,2,4,5,3,4
"15719",32,13,385.61,4,1,1,1,1,2
"15720",24,1,598.73,4,5,2,2,4,5
"15721",11,1,435.72,4,5,2,2,4,5
"15722",35,5,439.97,4,5,2,2,4,1
"15723",364,1,178.3,2,2,4,5,3,4
"15724",201,2,109.12,2,2,4,4,3,4
"15725",15,1,415.25,4,5,2,3,4,5
"15727",16,7,734.17,4,5,2,2,1,1
"15729",212,1,85,2,2,4,4,3,4
"15730",65,3,373.63,4,5,2,3,4,5
"15732",212,2,147.06,2,2,4,4,3,4
"15733",282,1,162.3,2,2,4,5,3,4
"15734",114,2,669.73,4,5,2,2,4,5
"15737",14,7,167.3,4,5,3,3,1,1
"15738",18,16,300.78,4,1,1,1,1,2
"15739",66,1,449.12,4,5,2,2,4,5
"15740",49,1,154.88,4,5,3,3,2,3
"15743",16,4,191.87,4,5,3,3,2,3
"15744",77,1,34.8,4,5,3,3,2,3
"15745",19,4,273.65,4,5,3,3,2,1
"15746",134,1,196.88,4,5,3,4,3,4
"15747",12,3,306.41,4,5,3,3,2,3
"15748",40,1,139.41,4,5,3,3,2,3
"15749",235,3,14844.77,3,4,2,2,3,4
"15750",2,8,307.58,4,5,1,1,1,1
"15752",39,7,373.69,4,5,3,3,1,1
"15753",304,1,79.2,2,2,4,5,3,4
"15754",51,3,152.86,4,5,3,3,2,3
"15755",10,6,394.04,4,5,3,3,1,1
"15756",61,4,130.76,4,5,3,3,2,3
"15757",65,2,357.21,4,5,3,3,4,5
"15758",24,1,205.25,4,5,3,3,2,3
"15759",218,3,84.35,2,2,4,4,3,4
"15762",65,2,291.88,4,5,3,3,4,5
"15763",31,2,543.46,4,5,2,2,4,5
"15764",88,6,546.66,4,5,2,2,4,5
"15766",64,1,315.06,4,5,3,3,4,5
"15768",115,3,207.28,4,5,3,4,2,3
"15769",7,26,2163.57,3,4,1,1,1,2
"15773",5,1,635.68,4,5,2,2,4,5
"15774",68,1,270.8,4,5,3,3,4,5
"15775",245,1,104.9,2,2,4,5,3,4
"15776",133,1,241.62,4,5,3,4,3,4
"15777",241,4,261.78,2,2,4,5,3,4
"15780",183,3,158.43,2,2,4,4,3,4
"15781",25,3,115.15,4,5,3,3,2,3
"15782",9,3,871.58,4,5,2,2,4,5
"15783",10,1,246.3,4,5,3,3,2,3
"15785",32,5,465.79,4,5,2,2,4,1
"15786",46,3,1635.27,3,4,2,2,4,5
"15787",26,3,306.16,4,5,3,3,2,3
"15789",358,1,351.3,2,2,4,5,3,4
"15790",10,1,216.65,4,5,3,3,2,3
"15791",43,2,806.35,4,5,2,2,4,5
"15793",14,3,321.87,4,5,3,3,2,1
"15795",149,1,610.01,2,2,2,4,4,5
"15796",1,8,338.08,4,5,1,1,1,1
"15797",113,3,730.8,4,5,2,2,4,5
"15799",75,3,294.71,4,5,3,3,4,5
"15800",107,2,347.35,4,5,2,4,4,5
"15801",46,3,354.65,4,5,3,3,4,5
"15803",51,1,415.82,4,5,2,2,4,5
"15804",0,13,323.57,4,1,1,1,1,2
"15805",23,17,320.46,4,1,1,1,1,2
"15806",46,3,261.53,4,5,3,3,2,3
"15807",50,3,301.3,4,5,3,3,4,3
"15808",306,4,892.83,2,2,4,5,3,4
"15809",36,5,103.15,4,5,3,3,2,3
"15810",78,4,348,4,5,3,3,4,5
"15811",22,6,369.77,4,5,3,3,1,1
"15812",107,5,360.23,4,5,2,4,4,5
"15813",207,2,651.96,2,2,4,4,3,4
"15814",16,4,486.33,4,5,2,2,4,1
"15815",63,5,420.12,4,5,2,2,4,5
"15819",49,4,476.36,4,5,2,2,4,5
"15820",319,1,206.98,2,2,4,5,3,4
"15821",44,2,285.48,4,5,3,3,2,3
"15822",3,2,442.74,4,5,2,2,4,5
"15825",172,1,532.94,2,2,4,4,4,5
"15826",56,3,551.44,4,5,2,2,4,5
"15827",73,14,131.15,4,1,1,1,1,2
"15829",99,2,318.07,4,5,3,4,4,5
"15830",37,1,576,4,5,2,2,4,5
"15831",58,3,262.51,4,5,3,3,2,3
"15832",254,1,836.79,2,2,4,5,3,4
"15834",70,4,553.51,4,5,2,2,4,5
"15835",44,4,238.52,4,5,3,3,2,3
"15836",50,1,137.37,4,5,3,3,2,3
"15837",64,1,391.98,4,5,2,3,4,5
"15838",11,19,1770.69,3,4,1,2,1,2
"15839",33,3,349.5,4,5,3,3,2,3
"15840",58,2,177.78,4,5,3,3,2,3
"15841",72,4,306.01,4,5,3,3,4,5
"15843",303,1,118.95,2,2,4,5,3,4
"15844",46,1,130.74,4,5,3,3,2,3
"15845",17,8,463.97,4,5,1,1,1,1
"15847",38,2,194.63,4,5,3,3,2,3
"15850",19,2,115.45,4,5,3,3,2,3
"15852",186,2,80.36,2,2,4,4,3,4
"15853",51,1,110.8,4,5,3,3,2,3
"15854",4,12,246.97,4,1,1,1,1,1
"15855",136,5,142.45,4,5,3,4,2,3
"15856",4,27,590.69,1,1,1,1,1,2
"15857",18,1,297,4,5,3,3,2,3
"15858",15,5,283.26,4,5,3,3,1,1
"15860",40,8,119.14,4,5,3,3,1,1
"15861",12,8,391.06,4,5,1,1,1,1
"15862",8,4,208.22,4,5,3,3,2,3
"15863",25,2,34.42,4,5,3,3,2,3
"15864",22,6,322.72,4,5,3,3,1,1
"15865",40,3,298.38,4,5,3,3,2,3
"15866",101,1,193.25,4,5,3,4,2,3
"15867",5,15,253.41,4,1,1,1,1,2
"15869",277,2,74.82,2,2,4,5,3,4
"15870",32,1,348.79,4,5,3,3,2,3
"15872",14,2,138.26,4,5,3,3,2,3
"15874",63,7,629.41,4,5,2,2,4,5
"15877",1,2,244.12,4,5,3,3,2,3
"15880",369,1,318.38,2,2,4,5,3,4
"15881",312,5,100.28,2,2,4,5,3,4
"15882",198,4,128.52,2,2,4,4,3,4
"15883",2,2,198.24,4,5,3,3,2,3
"15885",93,1,349.35,4,5,2,4,4,5
"15886",60,1,181.09,4,5,3,3,2,3
"15888",80,1,162.64,4,5,3,3,2,3
"15889",156,2,190.16,2,2,4,4,3,4
"15891",226,1,496.29,2,2,4,5,3,4
"15894",253,2,126.15,2,2,4,5,3,4
"15895",149,1,179.17,2,2,4,4,3,4
"15897",194,2,97.56,2,2,4,4,3,4
"15898",1,5,275.76,4,5,3,3,1,1
"15899",368,1,56.25,2,2,4,5,3,4
"15900",23,1,325.4,4,5,3,3,2,3
"15901",16,3,112.53,4,5,3,3,2,3
"15903",9,7,732.39,4,5,2,2,1,1
"15904",8,1,164.68,4,5,3,3,2,3
"15906",19,7,223.96,4,5,3,3,1,1
"15907",3,3,265.71,4,5,3,3,2,3
"15909",173,1,191.94,2,2,4,4,3,4
"15910",0,8,153.2,4,5,3,3,1,1
"15912",178,2,132.31,2,2,4,4,3,4
"15916",16,8,184.7,4,5,3,3,1,1
"15917",247,1,123.1,2,2,4,5,3,4
"15918",190,2,167.12,2,2,4,4,3,4
"15919",19,2,216.82,4,5,3,3,2,3
"15920",154,3,54.52,2,2,4,4,3,4
"15921",172,1,310.03,2,2,4,4,3,4
"15922",373,1,369.5,2,2,4,5,3,4
"15923",372,1,127.08,2,2,4,5,3,4
"15925",194,1,207.15,2,2,4,4,3,4
"15930",67,1,426.63,4,5,2,2,4,5
"15932",4,8,311.98,4,5,1,1,1,1
"15933",21,3,369.15,4,5,3,3,2,3
"15935",239,1,108.04,2,2,4,5,3,4
"15937",64,1,145.35,4,5,3,3,2,3
"15938",112,5,80.92,4,5,3,4,2,3
"15939",89,14,435.72,4,1,1,1,1,2
"15940",311,1,35.8,2,2,4,5,3,4
"15942",133,1,337.44,4,5,2,4,4,5
"15944",276,1,325.1,2,2,4,5,3,4
"15945",365,1,181,2,2,4,5,3,4
"15947",82,1,1708.24,3,4,2,2,4,5
"15948",8,2,477.62,4,5,2,2,4,5
"15949",16,2,182.36,4,5,3,3,2,3
"15950",31,4,430.98,4,5,2,2,4,5
"15951",8,2,354.11,4,5,3,3,2,3
"15952",33,4,189.31,4,5,3,3,2,3
"15953",15,8,206.9,4,5,3,3,1,1
"15955",24,14,315.45,4,1,1,1,1,2
"15957",31,1,428.89,4,5,2,2,4,5
"15958",74,1,104.35,4,5,3,3,2,3
"15963",19,2,235.38,4,5,3,3,2,3
"15965",17,4,193.85,4,5,3,3,2,3
"15967",23,2,188.27,4,5,3,3,2,3
"15969",2,3,222.03,4,5,3,3,2,3
"15970",303,1,314.1,2,2,4,5,3,4
"15971",17,12,349.57,4,1,1,1,1,1
"15973",366,1,307.82,2,2,4,5,3,4
"15974",39,7,491.74,4,5,2,2,1,1
"15975",84,1,371.01,4,5,2,3,4,5
"15976",165,2,212.17,2,2,4,4,3,4
"15977",17,2,527.37,4,5,2,2,4,5
"15978",77,1,1098.78,4,5,2,2,4,5
"15980",88,3,799.62,4,5,2,2,4,5
"15981",24,8,426.06,4,5,1,1,1,1
"15983",22,4,363.81,4,5,3,3,2,1
"15984",2,10,272.61,4,5,1,1,1,1
"15985",123,2,571.21,4,5,2,2,4,5
"15986",30,1,168.12,4,5,3,3,2,3
"15987",12,7,202.04,4,5,3,3,1,1
"15988",19,1,155.53,4,5,3,3,2,3
"15990",44,2,396.06,4,5,2,3,4,5
"15992",3,1,41.99,4,5,3,3,2,3
"15993",8,7,392.96,4,5,3,3,1,1
"15994",54,1,401.47,4,5,2,3,4,5
"15996",88,6,167.41,4,5,3,3,2,3
"15998",36,5,614.09,4,5,2,2,4,5
"16000",2,3,4131.23,3,4,2,2,4,5
"16003",29,5,547.07,4,5,2,2,4,1
"16005",12,4,136.18,4,5,3,3,2,3
"16006",211,1,101.4,2,2,4,4,3,4
"16007",47,4,421.42,4,5,2,2,4,5
"16008",23,3,159.59,4,5,3,3,2,3
"16009",22,4,238.09,4,5,3,3,2,3
"16010",245,3,126.75,2,2,4,5,3,4
"16011",8,16,208.95,4,1,1,1,1,2
"16012",35,3,471.76,4,5,2,2,4,5
"16013",3,47,790.01,1,1,1,1,1,2
"16014",37,3,210.43,4,5,3,3,2,3
"16015",3,3,234.47,4,5,3,3,2,3
"16016",3,8,177.78,4,5,3,3,1,1
"16017",47,1,211.88,4,5,3,3,2,3
"16018",39,2,204.45,4,5,3,3,2,3
"16019",46,9,420.69,4,5,1,1,1,1
"16020",16,3,283.67,4,5,3,3,2,3
"16022",260,1,576.98,2,2,4,5,3,4
"16023",46,3,239.94,4,5,3,3,2,3
"16024",12,1,245.54,4,5,3,3,2,3
"16025",29,1,439.66,4,5,2,2,4,5
"16026",43,1,236.09,4,5,3,3,2,3
"16027",91,6,155.77,4,5,3,3,2,3
"16029",38,62,1169.9,1,1,1,1,1,2
"16030",309,1,331.24,2,2,4,5,3,4
"16031",92,2,273.43,4,5,3,3,4,5
"16033",5,20,437.06,4,1,1,1,1,2
"16034",196,3,145.9,2,2,4,4,3,4
"16036",87,2,379.46,4,5,2,3,4,5
"16037",269,3,285.01,2,2,4,5,3,4
"16038",7,3,157.26,4,5,3,3,2,3
"16040",65,3,437.85,4,5,2,2,4,5
"16041",30,3,1055.47,4,5,2,2,4,5
"16042",22,5,231.53,4,5,3,3,2,1
"16043",37,4,193.5,4,5,3,3,2,3
"16045",119,4,335.18,4,5,2,4,4,5
"16048",373,2,128.22,2,2,4,5,3,4
"16049",40,3,346.13,4,5,3,3,4,3
"16050",173,1,137.9,2,2,4,4,3,4
"16052",54,1,362.06,4,5,3,3,4,5
"16053",32,2,755.98,4,5,2,2,4,5
"16054",145,1,783.9,4,5,2,2,4,5
"16055",220,1,134.8,2,2,4,4,3,4
"16056",45,1,636.65,4,5,2,2,4,5
"16057",16,7,323.3,4,5,3,3,1,1
"16059",65,6,241.08,4,5,3,3,2,1
"16062",9,4,288.4,4,5,3,3,2,1
"16063",260,1,335.32,2,2,4,5,3,4
"16065",365,1,362.19,2,2,4,5,3,4
"16066",16,5,304.04,4,5,3,3,1,1
"16070",22,2,426.07,4,5,2,2,4,5
"16071",44,1,326.24,4,5,3,3,4,3
"16072",288,1,584.32,2,2,4,5,3,4
"16073",297,1,122.4,2,2,4,5,3,4
"16076",3,10,223.47,4,5,1,1,1,1
"16078",283,1,79.2,2,2,4,5,3,4
"16079",16,3,450.67,4,5,2,2,4,5
